n,trial_index,total_s,read_s,compute_s,write_s
2000,9,0.017534161,0.003752206,0.013710152,6.265e-05
2000,10,0.018150087,0.003743358,0.014324044,7.394e-05
2000,11,0.018579384,0.003705727,0.014785988,7.8517e-05
2000,12,0.018093336,0.003462956,0.014546066,7.4652e-05
2000,13,0.016991768,0.003061628,0.013855386,6.5498e-05
2000,14,0.017182058,0.003304907,0.013790906,7.75e-05
2000,15,0.016823141,0.002761293,0.01397489,7.6686e-05
2000,16,0.017051672,0.003154892,0.013824265,6.0718e-05
2000,17,0.017399606,0.00323473,0.014094495,6.2142e-05
2000,18,0.017007227,0.003107803,0.013834435,5.604e-05
2000,19,0.017907826,0.003283549,0.014525521,8.9399e-05
2000,20,0.017200568,0.003358912,0.013769547,6.2752e-05
2000,21,0.01769516,0.0038055,0.013823654,5.6752e-05
2000,22,0.017135579,0.00340051,0.013672622,5.4006e-05
2000,23,0.016894945,0.003097632,0.013735883,4.9428e-05
2000,24,0.017704415,0.003290872,0.014347842,5.6141e-05
2000,25,0.017013126,0.00306295,0.013891085,5.0445e-05
2000,26,0.017240336,0.003148281,0.014002655,7.8821e-05
2000,27,0.017237182,0.003039558,0.014129786,5.9294e-05
2000,28,0.017847107,0.003399594,0.014382117,5.5836e-05
2000,29,0.017501514,0.003371524,0.014031438,8.9806e-05
2000,30,0.017064894,0.002746444,0.014235153,7.4957e-05
2000,31,0.016901963,0.003132008,0.013691132,7.0176e-05
2000,32,0.016942339,0.002789363,0.014055948,8.7059e-05
2000,33,0.017150021,0.003171978,0.013890068,7.933e-05
2000,34,0.016978242,0.003198625,0.013699778,7.0889e-05
2000,35,0.017298918,0.003575646,0.013644958,6.9464e-05
2000,36,0.017252743,0.003457262,0.013708118,7.8008e-05
2000,37,0.017003972,0.003265141,0.013655942,7.3024e-05
2000,38,0.016697535,0.002687455,0.013925766,7.394e-05
2000,39,0.017355364,0.003111464,0.014030319,0.000203613
2000,40,0.016828735,0.002922394,0.013820908,7.6279e-05
2000,41,0.017312444,0.002961957,0.014265665,7.5974e-05
2000,42,0.016893724,0.002666504,0.014146161,7.2312e-05
2000,43,0.017225079,0.003344063,0.013783481,8.7467e-05
