n,p,a,b,answer,time_seconds,speedup,efficiency
1200000000,6,10.0,20.0,2333.333333333523,0.080999,5.704848208002568,0.9508080346670947
1200000000,7,10.0,20.0,2333.333333333412,0.08749,5.281597896902504,0.7545139852717863
1200000000,8,10.0,20.0,2333.333333333419,0.06561,7.042935528120713,0.8803669410150892
1200000000,9,10.0,20.0,2333.333333333312,0.090742,5.092316678054264,0.5658129642282516
1200000000,10,10.0,20.0,2333.333333333426,0.083647,5.524250720288833,0.5524250720288834
1200000000,11,10.0,20.0,2333.333333333365,0.067709,6.824602342376936,0.6204183947615397
1200000000,12,10.0,20.0,2333.33333333338,0.109216,4.2309460152358636,0.3525788346029886
1200000000,13,10.0,20.0,2333.33333333337,0.071367,6.474799276976754,0.49806148284436574
1200000000,14,10.0,20.0,2333.333333333354,0.066317,6.967851380490674,0.4977036700350482
1200000000,15,10.0,20.0,2333.333333333343,0.061863,7.469521361718637,0.49796809078124243
1200000000,16,10.0,20.0,2333.333333333339,0.092813,4.978688330298557,0.31116802064365984
1200000000,17,10.0,20.0,2333.333333333369,0.098397,4.696149272843685,0.27624407487315794
1200000000,18,10.0,20.0,2333.333333333284,0.070164,6.585813237557722,0.3658785131976512
1200000000,19,10.0,20.0,2333.333333333299,0.086631,5.333968209994113,0.2807351689470586
1200000000,20,10.0,20.0,2333.333333333343,0.048556,9.516578795617432,0.4758289397808716
1300000000,1,10.0,20.0,2333.333333333577,0.501506,1.0,1.0
1300000000,2,10.0,20.0,2333.33333333345,0.248788,2.0157965818287056,1.0078982909143528
1300000000,3,10.0,20.0,2333.333333333191,0.17313,2.896701900306128,0.9655673001020427
1300000000,4,10.0,20.0,2333.33333333329,0.126602,3.9612802325397705,0.9903200581349426
1300000000,5,10.0,20.0,2333.333333333438,0.106412,4.712870728865165,0.942574145773033
1300000000,6,10.0,20.0,2333.333333333343,0.088932,5.639207484370081,0.9398679140616801
1300000000,7,10.0,20.0,2333.333333333297,0.096884,5.17635522893357,0.7394793184190814
1300000000,8,10.0,20.0,2333.333333333284,0.07687,6.524079614934306,0.8155099518667882
1300000000,9,10.0,20.0,2333.333333333253,0.083769,5.986773149971947,0.6651970166635497
1300000000,10,10.0,20.0,2333.33333333334,0.111729,4.488592934690188,0.4488592934690188
1300000000,11,10.0,20.0,2333.333333333198,0.127344,3.9381988943334587,0.3580180813030417
1300000000,12,10.0,20.0,2333.333333333359,0.082459,6.0818831176706,0.5068235931392167
