N,I,T,serial_time_s,pth_time_s,speedup,efficiency,serial_times_all,pth_times_all,serial_cmd,pth_cmd,case_dir
900,9,1,0.067712407,0.067863338,0.997776,0.997776,0.067712407;0.164327408;0.083744534,0.067863338;0.087076503;0.087740517,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 9,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 9 -I initial.dat -o pth_final.dat -t 1 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N900_I9_T1
900,9,2,0.063859048,0.063695095,1.002574,0.501287,0.063859048;0.098120417;0.080449580,0.063695095;0.091758341;0.082694578,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 9,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 9 -I initial.dat -o pth_final.dat -t 2 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N900_I9_T2
900,9,3,0.068502949,0.060864316,1.125503,0.375168,0.068502949;0.082385025;0.079656063,0.060864316;0.091735374;0.083055192,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 9,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 9 -I initial.dat -o pth_final.dat -t 3 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N900_I9_T3
900,9,4,0.068944361,0.061401597,1.122843,0.280711,0.068944361;0.079038804;0.080222465,0.061401597;0.082410659;0.086910806,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 9,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 9 -I initial.dat -o pth_final.dat -t 4 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N900_I9_T4
900,9,5,0.068448401,0.060756347,1.126605,0.225321,0.068448401;0.077725539;0.087465211,0.060756347;0.079576701;0.077373230,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 9,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 9 -I initial.dat -o pth_final.dat -t 5 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N900_I9_T5
900,9,6,0.067212446,0.061764571,1.088204,0.181367,0.067212446;0.081506200;0.075884733,0.061764571;0.076417811;0.084957109,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 9,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 9 -I initial.dat -o pth_final.dat -t 6 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N900_I9_T6
900,9,7,0.067304113,0.061541968,1.093630,0.156233,0.067304113;0.084639764;0.076624726,0.061541968;0.079843599;0.079214549,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 9,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 9 -I initial.dat -o pth_final.dat -t 7 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N900_I9_T7
900,9,8,0.071005719,0.060846885,1.166957,0.145870,0.071005719;0.085085791;0.088363519,0.060846885;0.086073815;0.099576513,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 9,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 9 -I initial.dat -o pth_final.dat -t 8 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N900_I9_T8
900,10,1,0.070388460,0.075040154,0.938011,0.938011,0.070388460;0.090340183;0.096404191,0.075040154;0.097308753;0.098776742,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 10,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 10 -I initial.dat -o pth_final.dat -t 1 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N900_I10_T1
900,10,2,0.073673264,0.069162515,1.065220,0.532610,0.073673264;0.086487645;0.094790909,0.069162515;0.092705252;0.088734552,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 10,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 10 -I initial.dat -o pth_final.dat -t 2 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N900_I10_T2
900,10,3,0.071291413,0.064858729,1.099180,0.366393,0.071291413;0.092574865;0.089303521,0.064858729;0.102893339;0.089168423,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 10,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 10 -I initial.dat -o pth_final.dat -t 3 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N900_I10_T3
900,10,4,0.073714475,0.067770562,1.087706,0.271927,0.073714475;0.098051824;0.088551314,0.067770562;0.096486876;0.087096268,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 10,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 10 -I initial.dat -o pth_final.dat -t 4 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N900_I10_T4
900,10,5,0.072153317,0.064033288,1.126809,0.225362,0.072153317;0.095765192;0.086479261,0.064033288;0.087909827;0.099698200,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 10,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 10 -I initial.dat -o pth_final.dat -t 5 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N900_I10_T5
900,10,6,0.074129910,0.066094074,1.121582,0.186930,0.074129910;0.092112213;0.094190820,0.066094074;0.091848161;0.094205569,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 10,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 10 -I initial.dat -o pth_final.dat -t 6 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N900_I10_T6
900,10,7,0.070086181,0.067355025,1.040549,0.148650,0.070086181;0.094926845;0.089299732,0.067355025;0.097301767;0.086984728,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 10,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 10 -I initial.dat -o pth_final.dat -t 7 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N900_I10_T7
900,10,8,0.075032067,0.090274508,0.831155,0.103894,0.075032067;0.102672921;0.090003697,0.095069317;0.090274508;0.098469921,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 10,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 10 -I initial.dat -o pth_final.dat -t 8 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N900_I10_T8
1000,5,1,0.055823945,0.069832372,0.799399,0.799399,0.055823945;0.068754045;0.075102330,0.069832372;0.088822740;0.088849268,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 5,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 5 -I initial.dat -o pth_final.dat -t 1 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I5_T1
1000,5,2,0.056595511,0.059121612,0.957273,0.478636,0.056595511;0.079429469;0.061679260,0.059121612;0.076092983;0.092129112,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 5,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 5 -I initial.dat -o pth_final.dat -t 2 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I5_T2
1000,5,3,0.069706698,0.061845598,1.127108,0.375703,0.071820334;0.069706698;0.072618326,0.061845598;0.078340284;0.063073466,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 5,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 5 -I initial.dat -o pth_final.dat -t 3 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I5_T3
1000,5,4,0.059421307,0.051201414,1.160540,0.290135,0.059421307;0.084255006;0.081380353,0.051201414;0.066936825;0.063762785,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 5,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 5 -I initial.dat -o pth_final.dat -t 4 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I5_T4
1000,5,5,0.056245628,0.052622454,1.068852,0.213770,0.056245628;0.072347002;0.062028119,0.052622454;0.069066031;0.073087328,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 5,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 5 -I initial.dat -o pth_final.dat -t 5 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I5_T5
1000,5,6,0.059456540,0.056644470,1.049644,0.174941,0.059456540;0.063324201;0.064461321,0.056644470;0.067992209;0.060440638,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 5,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 5 -I initial.dat -o pth_final.dat -t 6 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I5_T6
1000,5,7,0.057917711,0.048871533,1.185101,0.169300,0.057917711;0.079309221;0.066028112,0.048871533;0.072131277;0.060654370,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 5,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 5 -I initial.dat -o pth_final.dat -t 7 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I5_T7
1000,5,8,0.057460090,0.047707139,1.204434,0.150554,0.057460090;0.061810005;0.067622587,0.047707139;0.072375003;0.066732530,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 5,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 5 -I initial.dat -o pth_final.dat -t 8 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I5_T8
1000,6,1,0.061249137,0.060175698,1.017838,1.017838,0.061249137;0.072067359;0.070115911,0.060175698;0.081062479;0.076954146,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 6,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 6 -I initial.dat -o pth_final.dat -t 1 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I6_T1
1000,6,2,0.069746491,0.064774241,1.076763,0.538381,0.071757365;0.074106106;0.069746491,0.064774241;0.073663988;0.070746006,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 6,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 6 -I initial.dat -o pth_final.dat -t 2 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I6_T2
1000,6,3,0.066703940,0.067117790,0.993834,0.331278,0.066703940;0.075418504;0.073244143,0.067117790;0.077294745;0.075475479,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 6,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 6 -I initial.dat -o pth_final.dat -t 3 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I6_T3
1000,6,4,0.062072162,0.056368591,1.101183,0.275296,0.062072162;0.078899969;0.069744667,0.056368591;0.077329229;0.077209761,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 6,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 6 -I initial.dat -o pth_final.dat -t 4 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I6_T4
1000,6,5,0.065703758,0.057066833,1.151348,0.230270,0.065703758;0.065970955;0.075414571,0.057066833;0.072846459;0.092938988,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 6,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 6 -I initial.dat -o pth_final.dat -t 5 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I6_T5
1000,6,6,0.064191171,0.055472322,1.157175,0.192862,0.064191171;0.078713165;0.082955366,0.055472322;0.083265310;0.079756651,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 6,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 6 -I initial.dat -o pth_final.dat -t 6 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I6_T6
1000,6,7,0.071553323,0.057510835,1.244171,0.177739,0.071553323;0.072060070;0.075962534,0.057510835;0.074731021;0.069250062,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 6,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 6 -I initial.dat -o pth_final.dat -t 7 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I6_T7
1000,6,8,0.065896886,0.058649917,1.123563,0.140445,0.065896886;0.069844956;0.087296527,0.058649917;0.081425333;0.070112459,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 6,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 6 -I initial.dat -o pth_final.dat -t 8 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I6_T8
1000,7,1,0.068366955,0.070711025,0.966850,0.966850,0.068366955;0.090128368;0.081434311,0.070711025;0.089935954;0.095214805,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 7,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 7 -I initial.dat -o pth_final.dat -t 1 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I7_T1
1000,7,2,0.071271129,0.068399500,1.041983,0.520992,0.071271129;0.079613820;0.079545873,0.068399500;0.076913589;0.085766495,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 7,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 7 -I initial.dat -o pth_final.dat -t 2 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I7_T2
1000,7,3,0.075068205,0.061787519,1.214941,0.404980,0.075068205;0.083519040;0.086728568,0.061787519;0.084111791;0.075455483,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 7,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 7 -I initial.dat -o pth_final.dat -t 3 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I7_T3
1000,7,4,0.071056167,0.062374557,1.139185,0.284796,0.071056167;0.083014539;0.075948354,0.062374557;0.076963784;0.084209427,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 7,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 7 -I initial.dat -o pth_final.dat -t 4 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I7_T4
1000,7,5,0.071343462,0.061104070,1.167573,0.233515,0.071343462;0.090713263;0.096377964,0.061104070;0.105954108;0.090823958,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 7,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 7 -I initial.dat -o pth_final.dat -t 5 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I7_T5
1000,7,6,0.068081495,0.061868729,1.100419,0.183403,0.068081495;0.085408396;0.086961792,0.061868729;0.091607491;0.100209727,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 7,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 7 -I initial.dat -o pth_final.dat -t 6 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I7_T6
1000,7,7,0.072148727,0.063008627,1.145061,0.163580,0.072148727;0.079411612;0.097076819,0.063008627;0.089169662;0.087479046,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 7,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 7 -I initial.dat -o pth_final.dat -t 7 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I7_T7
1000,7,8,0.073851483,0.062724800,1.177389,0.147174,0.073851483;0.078998216;0.084696585,0.062724800;0.087732572;0.111958851,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 7,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 7 -I initial.dat -o pth_final.dat -t 8 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I7_T8
1000,8,1,0.076991024,0.076672306,1.004157,1.004157,0.076991024;0.097758432;0.087608309,0.076672306;0.109432976;0.095501998,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 8,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 8 -I initial.dat -o pth_final.dat -t 1 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I8_T1
1000,8,2,0.080452140,0.072618643,1.107872,0.553936,0.080452140;0.095406404;0.086221720,0.072618643;0.092518349;0.086683372,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 8,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 8 -I initial.dat -o pth_final.dat -t 2 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I8_T2
1000,8,3,0.081404316,0.069510628,1.171106,0.390369,0.081404316;0.091032594;0.091136555,0.069510628;0.109953087;0.106504418,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 8,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 8 -I initial.dat -o pth_final.dat -t 3 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I8_T3
1000,8,4,0.078187748,0.070624611,1.107089,0.276772,0.078187748;0.099435376;0.089537453,0.070624611;0.102763251;0.093950643,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 8,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 8 -I initial.dat -o pth_final.dat -t 4 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I8_T4
1000,8,5,0.076002323,0.088494987,0.858832,0.171766,0.076002323;0.092723720;0.088750757,0.097645085;0.088494987;0.120848995,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 8,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 8 -I initial.dat -o pth_final.dat -t 5 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I8_T5
1000,8,6,0.078804373,0.069510627,1.133703,0.188950,0.078804373;0.102657964;0.091365290,0.069510627;0.090325680;0.093007853,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 8,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 8 -I initial.dat -o pth_final.dat -t 6 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I8_T6
1000,8,7,0.076612418,0.069652337,1.099926,0.157132,0.076612418;0.091541890;0.093128341,0.069652337;0.094474937;0.095013005,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/stencil-2d initial.dat serial_final.dat 8,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/code/pth-stencil-2d -n 8 -I initial.dat -o pth_final.dat -t 7 -s pth_stack.dat,/home/chief/github/CCUCoding/CSCI473/Code/stencil_proj/data/N1000_I8_T7
